Product_ID,Product_Name,Category,Supplier,Warehouse,Stock_Level,Reorder_Point,Unit_Cost,Unit_Price,Turnover_Rate,Last_Restocked_Date,Expiry_Date
SKU-06263,Ultra Snack Bar,Grocery,Supplier_Delta,Warehouse_East,64,37,7.28,10.29,1.43,05/23/2026,07/30/2026
SKU-06264,Standard Tire Gauge,Automotive,Supplier_Epsilon,Warehouse_Central,101,10,29.07,50.91,0.84,01/14/2026,
SKU-06265,Eco Tent,Sports & Outdoors,Supplier_Nova,Warehouse_Overflow,20,14,7.76,16.19,0.99,05/04/2026,
SKU-06266,Ultra Desk Organizer,Office Supplies,Supplier_Gamma,Warehouse_North,29,43,16.18,38.09,3.1,06/07/2026,
SKU-06267,Compact Motor Oil,Automotive,Supplier_Gamma,Warehouse_South,25,23,14.48,19.77,3.59,04/06/2026,
SKU-06268,Smart Tablet,Electronics,Supplier_Nova,Warehouse_West,41,28,13.7,26.39,5.41,01/17/2026,
SKU-06269,Premium Scarf,Apparel,Supplier_Theta,Warehouse_South,230,33,23.36,44.21,6.76,01/11/2026,
SKU-06270,Heavy-Duty Puzzle,Toys,Supplier_Epsilon,Warehouse_South,93,49,17.23,28.03,1.86,05/17/2026,
SKU-06271,Deluxe Socks Pack,Apparel,Supplier_Sigma,Warehouse_Central,59,26,7.11,12.31,6.02,03/20/2026,
SKU-06272,Smart Sunscreen,Health & Beauty,Supplier_Epsilon,Warehouse_Overflow,399,11,9.46,15.1,1.17,03/10/2026,12/08/2027
SKU-06273,Advanced Headphones,Electronics,Supplier_Orion,Warehouse_West,52,40,30.27,48.22,5.7,05/08/2026,
SKU-06274,Standard Envelope Box,Office Supplies,Supplier_Delta,Warehouse_East,18,26,19.58,37.07,1.66,06/10/2026,
SKU-06275,Wireless Envelope Box,Office Supplies,Supplier_Pioneer,Warehouse_East,92,17,36.12,46.16,2.39,03/07/2026,
SKU-06276,Premium Building Blocks,Toys,Supplier_Gamma,Warehouse_East,399,55,10.24,18.7,1.43,02/23/2026,
SKU-06277,Smart Tea Pack,Grocery,Supplier_Orion,Warehouse_East,0,26,21.4,34.7,0.69,01/16/2026,06/26/2027
SKU-06278,Portable Sneakers,Apparel,Supplier_Beta,Warehouse_East,12,47,5.4,9.74,3.18,05/08/2026,
SKU-06279,Pro Bicycle Helmet,Sports & Outdoors,Supplier_Gamma,Warehouse_North,59,35,7.71,19.02,3.41,06/21/2026,
SKU-06280,Compact Snack Bar,Grocery,Supplier_Theta,Warehouse_Central,24,52,9.96,21.55,1.0,04/15/2026,03/28/2028
SKU-06281,Compact Bicycle Helmet,Sports & Outdoors,Supplier_Sigma,Warehouse_West,68,49,4.21,9.77,0.41,02/01/2026,
SKU-06282,Smart Desk Organizer,Office Supplies,Supplier_Summit,Warehouse_West,43,54,14.59,24.55,0.92,04/17/2026,
SKU-06283,Wireless Cookware Set,Home & Kitchen,Supplier_Epsilon,Warehouse_Overflow,574,49,38.13,80.74,2.67,06/18/2026,
SKU-06284,Smart Cutlery Set,Home & Kitchen,Supplier_Vertex,Warehouse_South,26,16,57.34,103.33,6.3,04/22/2026,
SKU-06285,Eco Coffee Beans,Grocery,Supplier_Alpha,Warehouse_North,70,33,17.52,34.62,1.53,02/18/2026,08/12/2026
SKU-06286,Smart Notebook,Office Supplies,Supplier_Gamma,Warehouse_Central,570,39,27.11,47.97,4.36,02/10/2026,
SKU-06287,Advanced Backpack,Sports & Outdoors,Supplier_Delta,Warehouse_Overflow,54,35,11.81,16.19,4.52,02/07/2026,
SKU-06288,Eco Sofa,Furniture,Supplier_Nova,Warehouse_East,11,39,38.6,93.86,0.68,03/25/2026,
SKU-06289,Smart Motor Oil,Automotive,Supplier_Atlas,Warehouse_North,98,44,4.71,9.98,6.1,05/25/2026,
SKU-06290,Smart Office Chair,Furniture,Supplier_Atlas,Warehouse_Central,51,11,8.88,17.59,1.29,06/26/2026,
SKU-06291,Heavy-Duty Pasta Pack,Grocery,Supplier_Orion,Warehouse_North,80,53,21.33,41.15,0.77,02/09/2026,02/19/2028
SKU-06292,Premium Jeans,Apparel,Supplier_Delta,Warehouse_East,34,13,33.3,71.25,4.6,06/22/2026,
SKU-06293,Deluxe Car Charger,Automotive,Supplier_Orion,Warehouse_South,1,14,18.25,34.53,1.14,02/11/2026,
SKU-06294,Wireless Jacket,Apparel,Supplier_Alpha,Warehouse_Central,26,57,10.01,14.82,2.06,01/30/2026,
SKU-06295,Compact Tent,Sports & Outdoors,Supplier_Nova,Warehouse_East,52,11,9.28,11.22,1.35,01/12/2026,
SKU-06296,Standard Shampoo,Health & Beauty,Supplier_Omega,Warehouse_Central,44,40,21.51,36.52,0.41,03/26/2026,09/11/2027
SKU-06297,Basic Scarf,Apparel,Supplier_Orion,Warehouse_South,61,36,31.78,61.42,2.85,01/20/2026,
SKU-06298,Ultra Speaker,Electronics,Supplier_Nova,Warehouse_South,96,33,44.88,75.55,3.1,06/28/2026,
SKU-06299,Classic Blender,Home & Kitchen,Supplier_Summit,Warehouse_Overflow,3,54,9.25,17.51,5.06,06/02/2026,
SKU-06300,Heavy-Duty Socks Pack,Apparel,Supplier_Summit,Warehouse_North,9,13,3.26,6.73,3.11,03/09/2026,
SKU-06301,Wireless Cookware Set,Home & Kitchen,Supplier_Delta,Warehouse_East,88,37,7.28,16.4,6.35,06/01/2026,
SKU-06302,Premium Bed Frame,Furniture,Supplier_Beta,Warehouse_South,2,14,31.17,49.51,5.3,04/19/2026,
SKU-06303,Portable Coffee Table,Furniture,Supplier_Atlas,Warehouse_West,85,36,15.8,31.97,0.48,04/07/2026,
SKU-06304,Basic Toaster,Home & Kitchen,Supplier_Omega,Warehouse_North,56,53,35.01,82.6,1.04,06/24/2026,
SKU-06305,Basic Cap,Apparel,Supplier_Pioneer,Warehouse_East,19,56,10.4,14.54,6.9,02/03/2026,
SKU-06306,Heavy-Duty Cabinet,Furniture,Supplier_Delta,Warehouse_West,62,14,30.9,64.82,3.39,04/13/2026,
SKU-06307,Deluxe Hoodie,Apparel,Supplier_Delta,Warehouse_South,107,14,12.87,30.74,4.35,05/03/2026,
SKU-06308,Smart Jeans,Apparel,Supplier_Vertex,Warehouse_North,359,57,9.14,18.94,1.61,06/18/2026,
SKU-06309,Eco Binder,Office Supplies,Supplier_Zeta,Warehouse_West,113,18,26.61,35.13,3.13,06/10/2026,
SKU-06310,Standard Tent,Sports & Outdoors,Supplier_Sigma,Warehouse_East,117,56,11.47,17.99,2.91,06/23/2026,
SKU-06311,Basic Hoodie,Apparel,Supplier_Epsilon,Warehouse_North,12,36,6.58,9.52,5.0,05/27/2026,
SKU-06312,Eco Stapler,Office Supplies,Supplier_Orion,Warehouse_West,6,13,8.01,19.11,2.39,02/07/2026,
SKU-06313,Eco Toy Truck,Toys,Supplier_Sigma,Warehouse_Central,65,58,7.38,18.37,2.72,06/08/2026,
SKU-06314,Basic Coffee Beans,Grocery,Supplier_Alpha,Warehouse_North,26,33,14.14,24.92,3.85,04/15/2026,12/01/2026
SKU-06315,Pro Olive Oil,Grocery,Supplier_Atlas,Warehouse_East,24,36,30.45,72.02,1.85,07/03/2026,09/20/2026
SKU-06316,Premium Vitamin Pack,Health & Beauty,Supplier_Delta,Warehouse_West,51,10,13.81,19.0,2.15,04/18/2026,10/22/2026
SKU-06317,Heavy-Duty Cookware Set,Home & Kitchen,Supplier_Alpha,Warehouse_North,3,41,7.41,8.93,0.49,04/11/2026,
SKU-06318,Ultra Whiteboard,Office Supplies,Supplier_Gamma,Warehouse_North,588,25,51.52,99.89,3.15,01/21/2026,
SKU-06319,Premium Action Figure,Toys,Supplier_Vertex,Warehouse_East,6,32,32.7,81.21,3.05,04/11/2026,
SKU-06320,Eco Keyboard,Electronics,Supplier_Theta,Warehouse_Central,11,37,15.83,30.57,0.95,01/27/2026,
SKU-06321,Wireless Doll,Toys,Supplier_Alpha,Warehouse_North,80,29,9.47,23.44,2.13,03/26/2026,
SKU-06322,Ultra Binder,Office Supplies,Supplier_Epsilon,Warehouse_Central,158,26,9.97,17.81,2.47,05/26/2026,
SKU-06323,Pro Sticky Notes,Office Supplies,Supplier_Alpha,Warehouse_West,81,45,14.82,25.14,5.1,06/25/2026,
SKU-06324,Portable Jeans,Apparel,Supplier_Zeta,Warehouse_South,28,54,9.29,22.37,3.82,05/12/2026,
SKU-06325,Eco Charger,Electronics,Supplier_Omega,Warehouse_East,61,17,12.79,16.16,2.43,01/19/2026,
SKU-06326,Heavy-Duty Juice Bottle,Grocery,Supplier_Gamma,Warehouse_Overflow,34,27,39.3,63.86,8.23,06/02/2026,03/14/2027
SKU-06327,Wireless Floor Mat,Automotive,Supplier_Vertex,Warehouse_North,248,22,34.94,62.07,2.81,01/22/2026,
SKU-06328,Heavy-Duty Sneakers,Apparel,Supplier_Vertex,Warehouse_East,66,18,33.92,44.54,1.52,06/19/2026,
SKU-06329,Ultra Stool,Furniture,Supplier_Pioneer,Warehouse_West,185,46,31.7,59.35,3.84,01/20/2026,
SKU-06330,Classic Speaker,Electronics,Supplier_Orion,Warehouse_North,82,39,20.18,34.06,10.81,04/28/2026,
SKU-06331,Heavy-Duty Monitor,Electronics,Supplier_Summit,Warehouse_North,40,52,9.5,16.8,0.39,02/08/2026,
SKU-06332,Heavy-Duty Blender,Home & Kitchen,Supplier_Zeta,Warehouse_North,61,37,24.96,52.22,2.25,05/19/2026,
SKU-06333,Heavy-Duty Binder,Office Supplies,Supplier_Delta,Warehouse_South,206,55,14.46,18.67,4.97,04/01/2026,
SKU-06334,Standard Sticky Notes,Office Supplies,Supplier_Zeta,Warehouse_North,93,59,28.52,69.88,4.64,02/19/2026,
SKU-06335,Premium Cereal Box,Grocery,Supplier_Beta,Warehouse_Central,87,27,32.16,60.43,5.02,01/11/2026,01/09/2028
SKU-06336,Smart Cutlery Set,Home & Kitchen,Supplier_Delta,Warehouse_Overflow,17,29,11.16,25.56,4.97,01/25/2026,
SKU-06337,Advanced Juice Bottle,Grocery,Supplier_Atlas,Warehouse_North,16,57,10.64,17.17,1.05,06/19/2026,02/10/2027
SKU-06338,Ultra Pasta Pack,Grocery,Supplier_Atlas,Warehouse_East,11,45,22.78,36.62,4.14,04/11/2026,03/01/2027
SKU-06339,Pro Stool,Furniture,Supplier_Theta,Warehouse_North,117,28,10.59,25.15,1.21,04/14/2026,
SKU-06340,Basic Coffee Beans,Grocery,Supplier_Vertex,Warehouse_North,55,14,18.99,25.69,1.35,01/26/2026,01/25/2028
SKU-06341,Premium Rice Bag,Grocery,Supplier_Zeta,Warehouse_South,0,43,12.46,16.63,1.16,02/01/2026,12/12/2026
SKU-06342,Classic Action Figure,Toys,Supplier_Omega,Warehouse_South,44,26,21.21,44.67,3.43,05/31/2026,
SKU-06343,Standard Toy Truck,Toys,Supplier_Vertex,Warehouse_Overflow,51,37,97.3,175.71,5.39,03/22/2026,
SKU-06344,Eco Backpack,Sports & Outdoors,Supplier_Theta,Warehouse_South,7,45,21.45,45.74,1.92,03/16/2026,
SKU-06345,Deluxe Cap,Apparel,Supplier_Alpha,Warehouse_East,13,47,30.03,52.94,9.05,05/04/2026,
SKU-06346,Deluxe Webcam,Electronics,Supplier_Zeta,Warehouse_South,95,39,28.71,42.35,5.2,03/27/2026,
SKU-06347,Smart Olive Oil,Grocery,Supplier_Vertex,Warehouse_North,17,27,28.19,60.04,4.98,06/05/2026,07/14/2027
SKU-06348,Advanced Wiper Blades,Automotive,Supplier_Gamma,Warehouse_Central,13,15,5.57,6.97,9.74,03/23/2026,
SKU-06349,Portable Stapler,Office Supplies,Supplier_Sigma,Warehouse_North,23,35,28.54,50.87,0.82,03/19/2026,
SKU-06350,Compact Cutting Board,Home & Kitchen,Supplier_Atlas,Warehouse_Overflow,22,24,26.48,47.56,1.82,04/28/2026,
SKU-06351,Premium Tablet,Electronics,Supplier_Alpha,Warehouse_North,23,10,13.7,17.83,1.37,01/12/2026,
SKU-06352,Deluxe Envelope Box,Office Supplies,Supplier_Nova,Warehouse_West,31,26,33.33,50.47,2.19,04/20/2026,
SKU-06353,Standard Charger,Electronics,Supplier_Beta,Warehouse_Overflow,7,40,15.73,24.19,3.22,07/08/2026,
SKU-06354,Premium Sticky Notes,Office Supplies,Supplier_Gamma,Warehouse_North,38,11,8.55,20.19,1.14,07/07/2026,
SKU-06355,Wireless Sunscreen,Health & Beauty,Supplier_Pioneer,Warehouse_East,86,45,39.22,73.2,1.29,06/04/2026,08/18/2026
SKU-06356,Standard Wiper Blades,Automotive,Supplier_Gamma,Warehouse_Central,28,44,33.05,68.48,6.29,06/13/2026,
SKU-06357,Portable Pen Pack,Office Supplies,Supplier_Theta,Warehouse_North,212,36,20.5,26.06,1.29,03/28/2026,
SKU-06358,Portable Office Chair,Furniture,Supplier_Atlas,Warehouse_West,0,12,27.51,36.71,3.17,03/28/2026,
SKU-06359,Compact Soap Bar,Health & Beauty,Supplier_Sigma,Warehouse_North,14,55,24.08,46.53,5.0,07/06/2026,08/25/2027
SKU-06360,Classic RC Car,Toys,Supplier_Summit,Warehouse_South,2,29,25.29,57.8,5.92,01/23/2026,
SKU-06361,Basic Tablet,Electronics,Supplier_Omega,Warehouse_North,0,17,31.2,39.59,1.97,03/30/2026,
SKU-06362,Pro Desk,Furniture,Supplier_Theta,Warehouse_Central,68,38,26.23,65.01,3.59,01/12/2026,
SKU-06363,Pro Coffee Beans,Grocery,Supplier_Sigma,Warehouse_North,94,17,6.67,15.68,3.52,05/10/2026,07/19/2026
SKU-06364,Premium Coffee Table,Furniture,Supplier_Vertex,Warehouse_North,3,50,11.93,27.86,6.04,07/05/2026,
SKU-06365,Smart Cabinet,Furniture,Supplier_Summit,Warehouse_East,4,59,34.85,42.21,1.79,04/03/2026,
SKU-06366,Basic Binder,Office Supplies,Supplier_Zeta,Warehouse_South,8,36,17.45,30.16,5.02,01/23/2026,
SKU-06367,Premium Jeans,Apparel,Supplier_Beta,Warehouse_South,487,35,13.68,30.57,1.25,04/23/2026,
SKU-06368,Ultra Tea Pack,Grocery,Supplier_Alpha,Warehouse_North,32,48,9.21,20.13,7.95,04/25/2026,11/14/2026
SKU-06369,Wireless Desk Organizer,Office Supplies,Supplier_Gamma,Warehouse_West,102,19,30.03,49.53,4.15,06/02/2026,
SKU-06370,Standard Bicycle Helmet,Sports & Outdoors,Supplier_Omega,Warehouse_West,53,39,27.86,65.22,1.65,03/16/2026,
SKU-06371,Advanced Action Figure,Toys,Supplier_Atlas,Warehouse_South,61,42,19.53,39.58,3.4,06/21/2026,
SKU-06372,Compact Sneakers,Apparel,Supplier_Theta,Warehouse_North,5,45,8.88,22.13,6.12,06/10/2026,
SKU-06373,Classic Shampoo,Health & Beauty,Supplier_Beta,Warehouse_East,425,29,30.02,49.09,6.21,01/16/2026,01/06/2027
SKU-06374,Eco Hair Dryer,Health & Beauty,Supplier_Pioneer,Warehouse_West,41,13,17.22,35.07,1.62,07/03/2026,05/28/2027
SKU-06375,Compact Snack Bar,Grocery,Supplier_Alpha,Warehouse_South,106,32,41.54,72.77,0.73,04/11/2026,10/06/2027
SKU-06376,Heavy-Duty Router,Electronics,Supplier_Beta,Warehouse_North,85,38,12.39,25.3,5.97,06/04/2026,
SKU-06377,Ultra Blender,Home & Kitchen,Supplier_Summit,Warehouse_North,112,55,36.71,56.45,2.62,01/22/2026,
SKU-06378,Standard Dumbbell Set,Sports & Outdoors,Supplier_Gamma,Warehouse_West,105,41,8.3,14.09,2.88,02/27/2026,
SKU-06379,Basic Car Charger,Automotive,Supplier_Pioneer,Warehouse_Overflow,48,46,3.16,7.62,1.1,01/21/2026,
SKU-06380,Portable Lotion,Health & Beauty,Supplier_Zeta,Warehouse_North,117,46,59.26,93.38,7.29,05/15/2026,10/12/2026
SKU-06381,Premium Desk Organizer,Office Supplies,Supplier_Orion,Warehouse_South,1,35,30.34,60.89,3.53,01/31/2026,
SKU-06382,Compact Whiteboard,Office Supplies,Supplier_Omega,Warehouse_North,9,14,18.8,45.01,2.99,05/10/2026,
SKU-06383,Deluxe Monitor,Electronics,Supplier_Sigma,Warehouse_South,33,33,23.2,42.35,4.3,01/19/2026,
SKU-06384,Advanced Tea Pack,Grocery,Supplier_Nova,Warehouse_South,362,52,4.11,8.65,0.25,06/30/2026,10/24/2027
SKU-06385,Heavy-Duty Stool,Furniture,Supplier_Omega,Warehouse_Overflow,452,11,14.56,31.63,2.07,02/15/2026,
SKU-06386,Premium Plush Bear,Toys,Supplier_Vertex,Warehouse_North,0,24,22.4,42.72,4.01,04/12/2026,
SKU-06387,Basic Notebook,Office Supplies,Supplier_Vertex,Warehouse_West,1,55,12.63,21.38,1.98,04/11/2026,
SKU-06388,Standard Cutlery Set,Home & Kitchen,Supplier_Sigma,Warehouse_South,20,55,29.02,65.32,5.77,06/05/2026,
SKU-06389,Deluxe Rice Bag,Grocery,Supplier_Theta,Warehouse_Central,169,49,12.54,24.08,4.26,03/20/2026,11/20/2027
SKU-06390,Ultra Stapler,Office Supplies,Supplier_Zeta,Warehouse_East,396,17,14.85,20.06,6.05,01/24/2026,
SKU-06391,Advanced Monitor,Electronics,Supplier_Sigma,Warehouse_North,155,46,12.9,30.15,2.8,05/20/2026,
SKU-06392,Eco Scarf,Apparel,Supplier_Zeta,Warehouse_Overflow,44,46,11.7,18.56,6.7,04/06/2026,
SKU-06393,Heavy-Duty Toaster,Home & Kitchen,Supplier_Beta,Warehouse_North,2,23,30.71,56.55,8.32,02/19/2026,
SKU-06394,Deluxe Toy Truck,Toys,Supplier_Atlas,Warehouse_East,7,14,5.4,7.98,3.12,04/03/2026,
SKU-06395,Basic Tire Gauge,Automotive,Supplier_Omega,Warehouse_Central,0,18,14.65,26.96,1.92,02/01/2026,
SKU-06396,Wireless Juice Bottle,Grocery,Supplier_Omega,Warehouse_North,106,31,33.41,45.71,2.11,01/18/2026,04/11/2026
SKU-06397,Heavy-Duty Sofa,Furniture,Supplier_Gamma,Warehouse_East,0,52,11.69,22.63,1.65,04/06/2026,
SKU-06398,Premium Scarf,Apparel,Supplier_Omega,Warehouse_Central,26,58,19.09,35.88,6.96,03/12/2026,
SKU-06399,Compact Bed Frame,Furniture,Supplier_Beta,Warehouse_Overflow,29,53,25.79,58.39,2.43,03/07/2026,
SKU-06400,Heavy-Duty Dumbbell Set,Sports & Outdoors,Supplier_Orion,Warehouse_West,11,53,4.39,8.46,1.53,03/11/2026,
SKU-06401,Classic Action Figure,Toys,Supplier_Pioneer,Warehouse_South,222,57,15.94,27.6,6.7,07/07/2026,
SKU-06402,Wireless Sunscreen,Health & Beauty,Supplier_Gamma,Warehouse_West,53,39,12.86,23.23,7.15,03/31/2026,04/16/2027
SKU-06403,Ultra Tea Pack,Grocery,Supplier_Pioneer,Warehouse_West,256,42,22.64,44.97,3.67,06/27/2026,02/01/2027
SKU-06404,Heavy-Duty Water Bottle,Sports & Outdoors,Supplier_Zeta,Warehouse_West,242,59,30.81,70.6,3.54,01/11/2026,
SKU-06405,Heavy-Duty Keyboard,Electronics,Supplier_Pioneer,Warehouse_Central,3,47,21.61,27.1,5.75,02/19/2026,
SKU-06406,Pro Toothbrush,Health & Beauty,Supplier_Delta,Warehouse_North,117,46,15.7,37.75,4.51,03/19/2026,09/03/2026
SKU-06407,Premium Jeans,Apparel,Supplier_Sigma,Warehouse_North,6,59,16.67,21.82,4.81,05/21/2026,
SKU-06408,Eco Scarf,Apparel,Supplier_Alpha,Warehouse_West,78,54,19.97,32.91,1.57,01/11/2026,
SKU-06409,Classic Stapler,Office Supplies,Supplier_Atlas,Warehouse_Overflow,78,47,49.96,81.79,2.21,04/26/2026,
SKU-06410,Premium Toothbrush,Health & Beauty,Supplier_Zeta,Warehouse_East,434,16,21.71,41.06,4.29,04/15/2026,07/20/2026
SKU-06411,Pro Webcam,Electronics,Supplier_Beta,Warehouse_Overflow,8,12,20.89,34.7,0.85,03/25/2026,
SKU-06412,Standard Sneakers,Apparel,Supplier_Zeta,Warehouse_Overflow,29,52,9.5,14.11,3.02,05/23/2026,
SKU-06413,Smart Water Bottle,Sports & Outdoors,Supplier_Pioneer,Warehouse_Central,505,49,32.53,49.33,1.97,02/17/2026,
SKU-06414,Advanced Hoodie,Apparel,Supplier_Alpha,Warehouse_Central,72,41,6.68,16.57,2.78,06/23/2026,
SKU-06415,Eco Snack Bar,Grocery,Supplier_Summit,Warehouse_Central,5,45,12.24,28.0,2.62,05/26/2026,08/29/2026
SKU-06416,Classic Coffee Table,Furniture,Supplier_Beta,Warehouse_Central,114,51,14.75,33.14,7.54,02/17/2026,
SKU-06417,Eco Jacket,Apparel,Supplier_Omega,Warehouse_West,1,50,25.97,45.32,2.99,06/13/2026,
SKU-06418,Deluxe Lotion,Health & Beauty,Supplier_Zeta,Warehouse_North,0,54,12.14,29.34,4.63,02/28/2026,06/01/2027
SKU-06419,Premium Storage Container,Home & Kitchen,Supplier_Sigma,Warehouse_North,81,28,40.66,52.11,5.67,06/20/2026,
SKU-06420,Premium Desk Organizer,Office Supplies,Supplier_Theta,Warehouse_North,15,40,12.0,16.35,4.75,03/12/2026,
SKU-06421,Deluxe Seat Cover,Automotive,Supplier_Omega,Warehouse_North,21,39,43.91,66.78,2.43,02/19/2026,
SKU-06422,Basic Coffee Table,Furniture,Supplier_Omega,Warehouse_North,23,56,17.53,35.66,1.17,05/15/2026,
SKU-06423,Heavy-Duty Tablet,Electronics,Supplier_Vertex,Warehouse_Central,15,46,25.52,36.16,6.56,03/29/2026,
SKU-06424,Pro Snack Bar,Grocery,Supplier_Delta,Warehouse_West,0,34,32.88,53.82,0.29,07/07/2026,10/31/2027
SKU-06425,Ultra Coffee Table,Furniture,Supplier_Theta,Warehouse_South,0,22,1.57,2.25,3.53,06/10/2026,
SKU-06426,Eco Juice Bottle,Grocery,Supplier_Epsilon,Warehouse_Central,0,21,44.87,100.49,2.11,07/06/2026,07/23/2026
SKU-06427,Eco Hair Dryer,Health & Beauty,Supplier_Theta,Warehouse_East,10,18,14.01,33.37,0.57,02/03/2026,03/02/2028
SKU-06428,Deluxe Storage Container,Home & Kitchen,Supplier_Delta,Warehouse_North,19,49,58.62,135.15,3.56,03/21/2026,
SKU-06429,Wireless Tea Pack,Grocery,Supplier_Orion,Warehouse_Central,61,18,18.94,23.4,1.99,05/19/2026,01/02/2027
SKU-06430,Advanced Sticky Notes,Office Supplies,Supplier_Nova,Warehouse_South,368,54,12.63,20.36,7.48,07/05/2026,
SKU-06431,Smart Kettle,Home & Kitchen,Supplier_Vertex,Warehouse_West,114,36,6.21,12.6,1.8,04/13/2026,
SKU-06432,Heavy-Duty Soap Bar,Health & Beauty,Supplier_Vertex,Warehouse_South,0,50,28.81,34.6,2.26,02/24/2026,06/25/2027
SKU-06433,Portable Hair Dryer,Health & Beauty,Supplier_Alpha,Warehouse_East,14,40,34.23,74.29,2.83,06/19/2026,02/08/2028
SKU-06434,Wireless Notebook,Office Supplies,Supplier_Delta,Warehouse_Central,516,15,28.86,67.23,3.26,03/03/2026,
SKU-06435,Advanced Kettle,Home & Kitchen,Supplier_Summit,Warehouse_North,24,38,13.66,17.77,2.33,04/18/2026,
SKU-06436,Smart Stapler,Office Supplies,Supplier_Atlas,Warehouse_Overflow,16,39,25.02,44.05,1.04,06/17/2026,
SKU-06437,Pro Whiteboard,Office Supplies,Supplier_Nova,Warehouse_North,12,47,13.88,22.12,4.26,05/26/2026,
SKU-06438,Compact Webcam,Electronics,Supplier_Summit,Warehouse_East,3,20,22.19,53.94,6.16,03/23/2026,
SKU-06439,Classic Webcam,Electronics,Supplier_Gamma,Warehouse_Central,11,51,28.94,46.95,1.78,04/02/2026,
SKU-06440,Deluxe Whiteboard,Office Supplies,Supplier_Omega,Warehouse_Overflow,526,55,23.55,46.05,1.51,03/04/2026,
SKU-06441,Standard Olive Oil,Grocery,Supplier_Epsilon,Warehouse_South,2,15,9.67,11.72,2.82,05/09/2026,02/17/2028
SKU-06442,Heavy-Duty Monitor,Electronics,Supplier_Delta,Warehouse_North,37,48,24.95,57.08,6.24,06/13/2026,
SKU-06443,Compact Mixing Bowl,Home & Kitchen,Supplier_Sigma,Warehouse_West,117,50,11.46,14.19,0.44,02/28/2026,
SKU-06444,Premium Tablet,Electronics,Supplier_Summit,Warehouse_North,107,40,13.5,26.19,6.15,04/11/2026,
SKU-06445,Pro Binder,Office Supplies,Supplier_Epsilon,Warehouse_East,6,44,4.54,9.82,1.82,01/25/2026,
SKU-06446,Premium Notebook,Office Supplies,Supplier_Gamma,Warehouse_Central,70,21,12.31,21.12,6.28,05/23/2026,
SKU-06447,Standard Tire Gauge,Automotive,Supplier_Beta,Warehouse_East,0,57,9.77,12.13,3.01,05/22/2026,
SKU-06448,Standard Bookshelf,Furniture,Supplier_Summit,Warehouse_North,198,54,19.37,45.93,6.62,01/26/2026,
SKU-06449,Eco Keyboard,Electronics,Supplier_Sigma,Warehouse_East,0,15,26.89,45.06,0.3,06/24/2026,
SKU-06450,Heavy-Duty Binder,Office Supplies,Supplier_Orion,Warehouse_Overflow,0,54,33.11,59.8,3.08,02/24/2026,
SKU-06451,Smart Yoga Mat,Sports & Outdoors,Supplier_Beta,Warehouse_West,33,35,13.48,30.42,6.22,01/31/2026,
SKU-06452,Deluxe Floor Mat,Automotive,Supplier_Pioneer,Warehouse_West,52,46,28.76,59.21,1.24,01/16/2026,
SKU-06453,Standard Cabinet,Furniture,Supplier_Sigma,Warehouse_South,61,41,10.16,16.49,1.61,06/24/2026,
SKU-06454,Standard Socks Pack,Apparel,Supplier_Epsilon,Warehouse_North,98,13,10.58,20.13,7.03,02/18/2026,
SKU-06455,Ultra Lotion,Health & Beauty,Supplier_Sigma,Warehouse_South,0,49,57.83,76.46,7.47,02/09/2026,01/27/2027
SKU-06456,Standard Snack Bar,Grocery,Supplier_Epsilon,Warehouse_East,14,12,29.14,53.2,5.41,04/13/2026,03/25/2028
SKU-06457,Compact Doll,Toys,Supplier_Alpha,Warehouse_South,90,11,4.38,7.69,5.72,05/24/2026,
SKU-06458,Smart Sneakers,Apparel,Supplier_Orion,Warehouse_East,5,29,15.9,34.79,1.03,05/22/2026,
SKU-06459,Smart Charger,Electronics,Supplier_Atlas,Warehouse_West,89,28,11.79,26.41,0.98,02/01/2026,
SKU-06460,Heavy-Duty Sneakers,Apparel,Supplier_Vertex,Warehouse_West,113,48,8.84,20.63,2.66,05/28/2026,
SKU-06461,Ultra Juice Bottle,Grocery,Supplier_Pioneer,Warehouse_North,513,21,10.43,24.14,3.84,05/29/2026,12/11/2026
SKU-06462,Compact Board Game,Toys,Supplier_Vertex,Warehouse_West,7,45,27.74,69.29,3.34,06/15/2026,
SKU-06463,Ultra Shampoo,Health & Beauty,Supplier_Beta,Warehouse_West,66,51,7.54,15.98,6.91,03/30/2026,05/17/2026
SKU-06464,Standard Coffee Beans,Grocery,Supplier_Pioneer,Warehouse_North,539,37,6.26,12.56,2.49,02/14/2026,09/21/2027
SKU-06465,Pro Backpack,Sports & Outdoors,Supplier_Zeta,Warehouse_North,63,18,27.23,37.89,2.56,06/27/2026,
SKU-06466,Compact Keyboard,Electronics,Supplier_Gamma,Warehouse_West,2,53,23.72,42.9,0.99,04/22/2026,
SKU-06467,Premium Pen Pack,Office Supplies,Supplier_Sigma,Warehouse_South,85,20,15.44,27.17,1.59,04/16/2026,
SKU-06468,Advanced Keyboard,Electronics,Supplier_Epsilon,Warehouse_North,444,39,4.23,9.12,1.67,05/24/2026,
SKU-06469,Deluxe Shampoo,Health & Beauty,Supplier_Gamma,Warehouse_North,37,11,17.98,28.0,1.28,05/21/2026,04/11/2027
SKU-06470,Eco Mixing Bowl,Home & Kitchen,Supplier_Orion,Warehouse_North,64,47,6.09,14.2,8.69,06/12/2026,
